"","2","3","4","5","7","8","9","10","12","13","14","15","17","18","19","20"
"P08236",-3.00150209868938,-2.81154309317399,-4.313161473192,-4.47784543570307,-3.29645033848618,-3.23698649607927,-4.57297278073391,-4.7824604288347,-3.06524785778516,-2.91793779429086,-4.68368074759822,-4.56413688243948,-2.89134538785707,-2.95931048905885,-4.32936747370385,-4.33098975789622
"Q9P0J1",-3.00591576222159,-3.10865333989472,-4.12715170146943,-4.11435563760738,-3.49526914283915,-3.50723987835445,-4.45051342638827,-4.45245896452237,-3.30994946534824,-3.03522550288523,-4.01699009011621,-4.08347839282064,-2.96827460397572,-2.99029964413539,-4.65053183566054,-4.40578436762085
"Q96LJ7",-2.74249860049107,-2.7538288533401,-4.09554096814341,-4.49467669555066,-3.35991376260576,-3.51214706272912,-4.7514691811277,-4.41580721417209,-3.28263180583056,-3.15902986518089,-4.59249721269364,-4.45894501065762,-3.15833996367288,-3.24301867803778,-4.89063229021066,-4.8321008663498
"Q8NBL1",-2.97448864056993,-3.00052854311612,-4.32474216171201,-4.18129895927951,-3.39731314943491,-3.27977881909407,-4.78935543963761,-4.98971280292889,-3.11075875925893,-3.11654790054001,-4.52223768093301,-4.21433377796602,-2.88838922765113,-2.90758306941034,-4.48939868110293,-4.19214988830951
"Q92522",-3.12353746341622,-2.97334665023869,-4.8487705502192,-4.82450154061524,-3.3042686737831,-3.21573654585915,-4.92248556283218,-4.81300704376372,-3.16118757784412,-3.10499231704887,-4.92252319897827,-4.89034328854047,-3.21033520932555,-3.11865855460462,-5.25970070897705,-5.12596894400635
"P61244",-3.42062946373265,-3.1274260868789,-4.48730084430104,-4.52803157290871,-3.19136591774211,-3.3204081914353,-4.69010362900152,-4.70155524138287,-3.25565243128755,-3.16163088110671,-4.45647464479134,-4.38762751798128,-3.49485121812319,-3.34230608937347,-4.04677069467989,-4.07249730217336
"Q9Y3Z3",-3.0135771489519,-2.98273923381689,-4.68117511339444,-4.85182494604307,-3.15530562317277,-3.17797429699793,-4.9618446401232,-4.8078743230839,-2.86488230879658,-2.90081073841382,-4.9938869574337,-5.06571769187253,-3.05354186154271,-2.94958207165677,-5.22536767813346,-5.26011467889436
"Q96QD9",-3.23807327518522,-3.22172153067592,-4.59508791985539,-4.42017684185941,-3.32083435222281,-3.16796667176566,-4.57881584074893,-4.71625092231537,-2.99412255078578,-2.93051775102724,-4.23277204796729,-4.2133611671624,-3.23100376115071,-3.09242386501072,-4.40233606282675,-4.30602133342165
"Q14644",-3.17261766850734,-3.22231917680111,-4.29559529865213,-4.38751976785754,-3.36871366222862,-3.47773454019815,-4.12650389324743,-4.34607586005298,-3.19158107680376,-3.09847805510099,-4.30082179105097,-4.33271056149278,-3.46455949351324,-3.33332239290678,-4.35808566068915,-4.49449951152377
"Q8IY21",-3.14896129407986,-3.25144221825891,-4.01254189969044,-4.22812396653104,-3.34567460958335,-3.54042151078738,-4.03596518867224,-4.14091774547328,-3.16669375695659,-3.05641567094198,-4.94752737623024,-5.01668572190088,-2.95577989466502,-3.08580802584358,-5.43462542582523,-5.05988806448532
"O75368",-3.11206350844532,-2.97229927851162,-4.50556758752476,-4.42289552971491,-3.21572486482364,-3.22763328320295,-4.76771965825638,-4.80354478323709,-3.19069222953291,-3.15290133343712,-4.40622936804847,-4.51445054405418,-3.27507875515308,-3.21166688761345,-4.50169579452633,-4.74187313274775
"Q13555",-3.06948613210873,-2.99633556455263,-4.10906385209214,-4.23832455868488,-3.29773129039289,-3.24740604696144,-4.28080667272092,-4.26226411697834,-3.0506680354733,-3.14803175097772,-4.9137758266595,-4.82332347408059,-2.98648451916916,-2.83962477541415,-4.77196029495442,-4.86354357711616
"Q8N5W9",-3.30552326665429,-2.96313466439842,-4.19973722044282,-4.19611687898751,-3.18575358798701,-3.04155576446371,-4.53293369790739,-4.57783470821572,-2.51287372587433,-2.67509819575761,-4.32380439730991,-3.96722930522082,-3.23762793013952,-3.4869236966623,-4.79849713477156,-5.00758026615164
"Q8NHV1",-3.39145273523876,-3.31854189585586,-4.6974605324059,-4.93154575738324,-2.72793160627217,-2.77703867551426,-5.04271108864777,-5.08578777402126,-3.08986421553189,-3.09363711220921,-4.78362549814534,-4.90432398524997,-3.59005012005229,-3.38735481491796,-4.73529971281752,-4.74722023481767
"Q16566",-3.22916501072323,-3.22273769370103,-3.95236753364352,-3.9151610251231,-3.28865660259372,-3.42932677210514,-4.04580368958654,-4.01445177151452,-2.83503010581216,-2.89680074736268,-4.17013108286856,-4.19938219604523,-3.12541545647385,-3.05121370854146,-4.45680275821695,-4.40169612165038
"Q8IZ07",-3.00059559285756,-3.21866371321127,-4.37583410196473,-4.36525798380236,-3.79847328381844,-3.74956206727178,-4.17455239709,-4.29508820125053,-3.09620415658403,-3.12302426846178,-4.59507696545739,-4.72856889968305,-3.13262594190797,-2.97976006469138,-4.2412252719458,-4.5251658709065
"Q96JY6",-3.0541708035479,-2.95301091244437,-4.7214444267782,-4.72835192144851,-2.93126176938511,-3.0624301211768,-5.01748903811074,-4.61001863646153,-2.78237510195317,-2.85956684486809,-4.80258696731242,-4.75824726975314,-2.82405716170498,-3.05192875787353,-4.59085770139098,-4.6073678281835
"Q9UEY8",-3.03637944224425,-3.04067185858847,-4.34960166778386,-4.58206538101463,-3.14689567372963,-3.12325146685118,-4.75640902485745,-4.69063126418935,-3.14771381101745,-3.23420262110809,-3.99295767698121,-3.92096239512702,-3.59029017496838,-3.61148953905242,-4.43955702985697,-4.34845213586699
"Q13574",-3.28526474760845,-3.20096856728583,-4.27571216691804,-4.12397578134896,-3.06426297438177,-3.50541266801745,-4.31093142120073,-4.28380454097253,-3.21418416958191,-2.91081068560574,-4.41052170870678,-4.42213134410489,-3.51368705217068,-3.46068645004359,-4.22548249664153,-4.31333798038211
"Q7Z3D6",-2.72802833469635,-2.86660110552772,-4.35630060071253,-4.23663345142646,-3.39890681372787,-3.37605253175508,-4.36484181463074,-4.43386427196933,-3.51322415015262,-3.38420270491076,-4.60460600677,-4.92963067290209,-2.53889529996531,-2.51460359378457,-4.16267649334362,-3.99455650454045
"P49023",-3.18775414542441,-3.08373743840675,-4.2337604427625,-4.24555198077897,-3.18346415300792,-3.1754547077506,-4.11558342914959,-4.20703514760235,-2.79496133242903,-2.78002619427611,-4.2785187560677,-4.18418192759915,-3.30798865918903,-3.22719714842128,-4.33847019776939,-4.40702160700513
"Q14005",-3.3642044944363,-3.27748210623251,-4.40940208326359,-4.51073681836051,-2.99170406529389,-2.99844977508517,-4.46429014068537,-4.39846320009888,-3.05310205140527,-3.0774771744976,-4.8837125561024,-4.88338299576963,-2.94245160337979,-2.83075796673923,-4.9646498528914,-5.02232532386422
"Q9Y2D0",-2.77799485496917,-2.89866041047614,-4.02950037390386,-3.93925599526776,-3.73132483586368,-3.58587448275087,-4.45212656627854,-4.39577854196875,-3.01814825770234,-3.00027845272574,-4.51615558421133,-4.56226621175613,-3.46641458107734,-3.24262533661201,-4.00764264246251,-4.42236648229679
"Q8IWA5",-2.9383414121885,-2.991371167939,-4.27202709192505,-4.51837980691248,-3.0781817879026,-3.265316191303,-4.40640658626953,-4.39113353409051,-3.07411128888868,-3.12173676239356,-4.21897889212736,-4.46470293286449,-3.02318279290681,-2.88901699474587,-4.28069053047818,-4.59068989556299
"P14222",-2.54350061108388,-2.55776590289633,-4.81306626002157,-5.02955908702895,-2.76249997941063,-2.91561454640933,-4.88174190220448,-4.94703331188517,-2.24147268451247,-2.45463035416593,-4.35081056048567,-4.32113110146711,-2.72409856102936,-2.73827435718513,-4.13755309585574,-4.42680292378059
"P52564",-3.1884768119414,-3.03852021164391,-4.48004349600871,-4.63115071938505,-3.10007714367908,-2.95792445776598,-4.43257361430067,-4.22645644774499,-3.08125510985829,-3.19431945365831,-4.27531407064451,-4.50265868532062,-3.17076260220679,-3.39784255322287,-4.55865857575263,-4.72084576317828
"O95168",-2.89981732129728,-2.99837404900121,-4.04543902810649,-4.0532691632384,-3.20143341879726,-3.06171103917559,-4.03557044886354,-4.3820751166082,-3.06375968102285,-2.97456953392475,-4.04786692449451,-4.16226387301278,-3.02913887765379,-3.02198860708887,-3.65772519731779,-4.1924215704573
"Q86UU0",-2.92844672930457,-2.93022276914467,-4.38030386471522,-4.31724820536263,-3.20286806978015,-3.18734800100694,-4.77283415456987,-4.51331861049203,-3.09166429005713,-2.99534919160696,-4.00233495902995,-4.14007406829441,-3.4633111516038,-3.14957581267356,-4.91807163945671,-4.93783864153261
"Q08AF3",-2.94959590153534,-2.90926128012243,-4.59754619223368,-4.67095527564492,-2.8884575141627,-2.95062394126039,-4.7166610030378,-4.80486068461984,-2.69570939104019,-2.70173352311358,-5.04656423437847,-4.97083555988837,-2.98251375019253,-2.93278824211514,-5.41196367026208,-5.43483587924997
"O15117",-2.86282572341186,-2.81925718767704,-4.92241288847215,-5.02844126328102,-2.92871096022268,-2.9394739188395,-5.15449078036165,-5.24899170082353,-2.97523624942828,-2.86754695234648,-5.26958152846873,-5.31970333125406,-2.97741936228361,-2.83596076869227,-5.48809193776917,-5.52873494502119
"P04083",-2.94781908804927,-2.82255043616802,-4.8378400563308,-5.01467454190435,-3.27539929610138,-3.2178483488748,-4.56698744478113,-4.52744739574298,-3.09911447260407,-3.11575856426319,-4.83620221661393,-4.95142587748384,-3.2080334668229,-3.16343682956444,-5.02362750005648,-5.05557309499829
"P20963",-2.91629768091098,-2.78446879096438,-4.47779584196505,-4.44602273751533,-2.92936195126524,-2.98707347565619,-4.81450115924473,-4.90616204908773,-3.02852134931584,-2.90642068129095,-4.86210304277904,-4.81310721310864,-3.15083125452628,-3.10384517937056,-4.88111369980101,-4.94901349056894
"P26447",-2.86342407882608,-2.70348180566562,-4.86446282734347,-4.95504783423356,-3.04717426304255,-3.08763861037058,-5.07914432777148,-5.06522288290536,-2.59399049443856,-2.62710878772887,-4.96392659276143,-5.03745230329273,-3.14025030958871,-3.18437239528723,-5.44172188039842,-5.36682369056864
"Q9Y228",-3.06873637762149,-2.97388278936177,-4.36342732670259,-4.48602451981309,-3.18360855607182,-3.2419156930595,-4.41269200413605,-4.42013003484646,-2.99998802740404,-2.96765666892491,-4.19811028429159,-4.19004451818521,-3.19884755567147,-3.27201796357783,-4.27284499948186,-4.30759038746983
"Q86WV1",-3.05191214539608,-2.7335955229559,-4.66930227512017,-4.68498666678774,-3.05704420532272,-2.9645346649021,-4.98971385057961,-5.14050917671367,-2.97253262699664,-2.95367421818079,-4.94547609838362,-4.98593784092039,-2.88390042241875,-2.839262863247,-5.15902258542418,-5.05709277751365
"P20718",-2.63914193713328,-2.69040907771268,-5.80221104713179,-5.58184494449139,-2.55799718243484,-2.54650817193179,-5.85137423058663,-5.51654392952047,-2.38321447343085,-2.47692185817725,-4.89411872495871,-4.67425687798063,-2.39584319190025,-2.32638680843616,-5.41401672059699,-5.60414075615337
"Q96B97",-3.17276101623822,-3.10914801603126,-4.17004233722833,-4.24870832608059,-3.22158085615866,-3.15060076087384,-4.28488902579981,-4.18378234403031,-3.26079178196539,-3.29865860097642,-4.18743557431782,-4.21869164739844,-3.25417793002012,-3.24035445508316,-4.35581383060542,-4.35345169805644
"P30511",-2.5400223180314,-2.54904770664825,-4.43443197352855,-4.72427337471051,-3.24929440552852,-3.26387508066071,-5.04310706540765,-4.52765504280492,-2.62496895484998,-2.74280494408872,-4.96419358302948,-4.87994880019383,-2.81880129418559,-2.65735332941903,-4.52399120293506,-4.68553826246302
"Q8N335",-3.04961355950176,-3.0171718384519,-3.84927268311601,-4.05527833404898,-3.31301831781031,-3.36047098081113,-4.03859784159615,-3.87374470692352,-2.8824913201256,-2.76736815910179,-4.04530045440155,-4.14795937696048,-2.92808188600106,-3.00667521256799,-4.35116165562759,-4.42033700625737
"P52566",-3.07836135624342,-3.03965904989113,-4.5043886019198,-4.54024073534794,-3.0712899801784,-3.03019251119774,-4.42456981069114,-4.47700433171353,-3.06071796535683,-2.99279060134287,-4.49330543816777,-4.50643613846562,-3.19053220032547,-3.13664036707608,-4.66596302409482,-4.68585222206943
"O14880",-3.18533240251846,-3.00233900915489,-4.26687478371115,-4.33886706313207,-3.53021932603053,-3.39887218021068,-3.93325405757701,-4.18592855989044,-3.35898968947886,-3.11738733561506,-4.44479361493433,-4.34617242849251,-3.34618713677576,-3.29153068189796,-4.54762331905672,-4.33678415099823
"P20933",-2.90511778105342,-2.8875749274189,-5.00115178081722,-5.31090187414299,-3.15833298437016,-2.87023325382645,-4.73194339925798,-5.18594381044263,-2.71080348641253,-2.92612589382572,-4.90929463369828,-4.95442499400472,-2.50583687557533,-2.50509996928553,-5.16927662468582,-4.93135507108857
"P14621",-2.86383115129404,-2.86586431143456,-3.78694069069611,-4.35014710253716,-3.18929019896572,-3.42516592013123,-3.87525749449311,-4.22297061466562,-2.98372604677075,-2.92758128881893,-4.47601723914412,-4.45251833057339,-3.0694084771507,-2.82622191732291,-4.18193651411058,-4.52173739270749
"Q9UG22",-2.99085218315859,-2.99304585928776,-4.41964296886588,-4.41766807311296,-2.89641095933114,-3.19372258928051,-4.54406028267016,-4.42310897699602,-3.10879395111309,-3.07528469454049,-4.44218460468703,-4.38747788590012,-2.88760016557018,-2.97109707537476,-4.82968148242367,-4.36781587431528
"Q8WYJ6",-2.93018173664925,-2.96821369219291,-4.14937003815624,-4.26128941039128,-3.02819864705021,-3.05510433942662,-4.39920955742587,-4.46934261047153,-2.9185405156368,-2.92233994371451,-4.25558933734361,-4.2343855818387,-3.04077499299218,-3.0147256527501,-4.58796226615122,-4.69544256095561
"P04080",-3.4528899129608,-3.13984281784115,-4.16994184372131,-4.26797610884964,-3.13843816671734,-3.17381367816763,-3.97497629100272,-3.95895199321554,-3.60650707792664,-3.38718335197106,-4.77111567816134,-4.73236178722967,-2.93638517857589,-2.78562570312636,-3.93849167190238,-3.94780360838284
"Q8ND71",-3.22374014555468,-3.36735000297939,-4.39491407597241,-4.44173877272274,-2.74056960746184,-2.79891169019413,-4.52203706418497,-4.48396375876924,-3.12638427481285,-3.20105594600083,-4.4089587470102,-4.47858082928966,-3.21987322591835,-3.12403107856514,-4.91823607755126,-4.81691814064719
"Q6XQN6",-2.73497581848487,-2.71645488940434,-3.79621683138881,-3.84312958923032,-3.47526403852299,-3.77316498568253,-4.50034914698181,-4.4597588821025,-2.81906913723162,-2.92066388266686,-4.27742089957621,-3.99935140638444,-3.24840191435738,-3.159958364599,-4.30635397062573,-4.39577839245792
"Q9H299",-3.06151952644943,-2.82871972748418,-4.44731384623183,-4.49085309680896,-2.99855299676485,-3.06934854702388,-4.42840883775842,-4.20459290785571,-2.78984545728181,-2.83289935887765,-4.37177571968197,-4.37291327022858,-2.9112911427609,-2.83539312798602,-4.49286391392129,-4.4999834265825
"O00329",-3.14813306607985,-2.99908518766538,-4.06964010326972,-4.08853906722806,-2.97842912919575,-3.06260991474346,-4.2459006796513,-4.20475638330488,-2.95807981671414,-3.10233267042926,-4.13576506114408,-4.22882124321339,-3.01427749917357,-3.00045722774286,-4.15621420340085,-4.36441821484589
"Q92619",-2.95214154232042,-2.92091044126474,-4.36429326295249,-4.45052549010579,-2.86969813721866,-2.92421437296476,-4.67332792506565,-4.50192424486123,-2.8057561387989,-2.82033870141365,-4.53894973706754,-4.53219274277459,-2.96567657256188,-2.95009581562717,-4.74311504926984,-4.76058089389083
"Q9NUL5",-3.17238731784363,-3.24472077949197,-3.89226640399063,-4.07556702934411,-3.03581940244891,-2.96380957108647,-4.11352927515822,-4.38758904926811,-3.0674720196836,-3.14526813199518,-4.52793158265565,-4.41274544037708,-3.01260994822931,-3.08491269056872,-3.95968808053223,-3.93956839619439
"Q9BT23",-2.95082875155778,-2.92312564489544,-4.55029840861808,-4.56396256638516,-2.88152769544898,-2.86065081644812,-4.98328176130628,-4.81814595222106,-2.78707379048734,-2.66940017477785,-4.93812610042097,-5.06954430101466,-3.07315252003581,-2.98578535958098,-4.82279229512972,-4.78092272536384
"Q99439",-3.02757822145452,-3.00187830509742,-4.7808235838984,-4.88604645548849,-2.63504589190806,-2.60270927219744,-5.16609169437718,-5.04677156143904,-2.66093867705722,-2.69197591210071,-4.57031775540794,-4.62661614354852,-3.27902633272436,-3.15925695194523,-4.96898642797312,-5.04617579857607
"P08758",-2.65182927313676,-2.61062044592415,-3.82039938179815,-3.9063582452349,-3.23983646321475,-3.26044033357078,-4.60283906437483,-4.54864767417407,-2.58292568359665,-2.71085007091905,-4.45873211030822,-4.5067537110363,-2.82397667075841,-2.8157549431373,-4.4556014580895,-4.42274897432836
"O15511",-2.94838948010329,-2.86058796351749,-4.27907465112962,-4.31249549578841,-3.07967074106237,-2.99465287597388,-4.23779372001741,-4.13039531760345,-2.94372902325317,-2.92744801985692,-4.25371465591278,-4.24056751217265,-2.98696756931614,-2.95606092639253,-4.10201326837713,-4.21265797256952
"Q9UBW5",-2.79530335345168,-2.75829304741456,-4.95949895226376,-4.96568074855093,-2.70919370679777,-2.74647744558002,-5.28645283515662,-5.31732046834101,-2.76268912828243,-2.80790288510377,-4.52952339088308,-4.64778603294231,-3.01137604019917,-2.8558694991792,-4.6220981264677,-4.66221968230158
"Q9BRR9",-2.87563302207261,-2.89738832285087,-4.7177365780214,-4.35868964583697,-2.76672133635406,-2.84415375680987,-4.78010076331095,-4.52442535007043,-2.87587662860506,-2.83921130564205,-4.2398002562757,-4.15819640736701,-2.96245796053539,-2.88556969795967,-4.40703345139686,-4.43350371472524
"Q15208",-2.97870278569334,-2.93587386666452,-4.55233134496383,-4.65014399679643,-2.78485005817984,-2.84374095681602,-4.64836919820808,-4.71704113983177,-2.76402228102827,-2.91670159796068,-4.43083046197496,-4.51301232621768,-3.02443546422639,-2.95048918803188,-4.64389014150035,-4.60269067194216
"P49753",-2.76825215031415,-2.67209898787718,-4.20188201769436,-4.13021013339596,-3.5642461151505,-3.35843466951059,-4.29053632827988,-4.34799112832561,-2.99595488212205,-3.02999691656153,-4.13465407970978,-4.19857649134359,-2.95924611144278,-2.93947283953413,-4.10462304748805,-4.2126351006217
"Q8NF91",-2.63240328369279,-2.54585747146222,-5.22728202777783,-5.23830312139593,-2.81525721703723,-2.88175343699074,-5.25053054600531,-5.06855479043564,-2.86047141373848,-2.90070141383875,-4.43100676469381,-4.41592090855076,-2.85949333192311,-2.83621858001914,-4.59414268020625,-4.56945727830041
"P55795",-3.04542421008358,-3.10845325312922,-4.15229545835225,-4.26401520692396,-3.07046286116985,-3.02924202691274,-4.2422951501453,-4.21546723875171,-3.07059303603148,-3.03703329414357,-4.50978893355378,-4.60406304209314,-2.88546084455774,-2.95048360127588,-4.28444224868934,-4.10373525404615
"P16403",-3.00891440839455,-2.76114734848141,-4.44855743900265,-4.48604177606089,-3.04572435342878,-2.9915264277095,-4.55704763937074,-4.58554364595095,-2.98149005108119,-2.91605024609118,-4.48488987524651,-4.50041531431473,-3.04034068496292,-2.9466427673268,-4.76002562760737,-4.81577601270168
"Q9UH99",-2.59412502981898,-2.5572579848027,-4.99579164460596,-5.06308109108471,-2.80808619839991,-3.04055579910474,-5.03594795280111,-5.18461227609522,-2.60527338932628,-2.68433972392907,-5.0992458992944,-4.99536166903767,-2.73237335463727,-2.739444959077,-5.33326565994011,-5.26837564958537
"Q15942",-3.05892490091151,-2.82444383933366,-4.16065608972071,-4.14648893286839,-3.0491111032426,-2.9741014428469,-4.33341077503687,-4.27171430754435,-3.06287340891153,-2.98072591095731,-4.12386141294011,-4.18680160846512,-3.09409177622299,-2.96305084798354,-4.14115987425379,-4.06413788127913
"Q8IYM9",-2.76572888979637,-2.66411769437043,-4.18408005431619,-4.16921779373146,-3.24846707029009,-3.45413732968452,-4.12204248654825,-4.24718105661442,-2.99070852618168,-3.04033078753851,-4.46201483489797,-4.4138134830972,-2.74887889469586,-2.83025556992124,-4.31838372727191,-4.24721773415852
"Q9NWQ8",-3.36061191301152,-3.17172723233356,-3.99956658662647,-4.15984253975668,-2.90478599128149,-2.97237269344817,-4.01901120902359,-4.00114713508028,-2.91824228799104,-2.83686953171049,-4.49327604848996,-4.48011020589521,-2.71767255307148,-2.68430712517087,-4.39240699006411,-4.37604888282347
"P48426",-3.02866383954508,-2.9932399125714,-4.20038097898782,-4.16256870323601,-3.01057124717419,-3.08709575863139,-4.08122586872829,-4.2110422413926,-2.81475328808298,-3.06532963053668,-4.36417304668766,-4.56286460074224,-2.94044146824827,-2.86023011979551,-4.44208869306812,-4.43082518308677
"P98171",-2.9925868095295,-2.90891544125585,-4.05285879680562,-4.0341067120992,-3.06444962465098,-3.15195227416378,-4.27953302644123,-4.30705654811757,-2.93765948956392,-2.8964300494675,-4.42021713144329,-4.33671681976632,-3.07855115568206,-3.0299278596768,-4.22495337754108,-4.47300693695451
"P08133",-3.24756625876764,-3.16035487446594,-4.20294334627637,-4.25465615402065,-3.07877479939591,-3.10128213380767,-4.05651090780808,-4.0257558036111,-2.91227808285197,-2.90808432107197,-4.10508016434741,-4.10126519307926,-3.24159546559036,-3.1998131198778,-4.45392880640742,-4.51066434222752
"Q5JSP0",-2.88683712043153,-2.83376451380618,-3.84304496475022,-3.99478386416175,-3.12613892422,-3.10621185662336,-4.43240372501196,-4.55597015944962,-2.95572689010902,-2.99202206691555,-4.1513520638225,-4.04756962880028,-3.05678777360103,-2.85211293016965,-4.02553759410745,-4.20934073353137
"Q8IV53",-3.05190256440714,-3.02916900766129,-3.77172462028511,-3.98997154089587,-2.72166434978719,-3.11196472043076,-4.33287069674872,-4.30036543075024,-2.95183735293831,-2.92817125875805,-4.27623981919807,-4.2252380058176,-3.20002469219777,-3.06850505049454,-4.1443614483818,-4.21673576196879
"Q70IA6",-3.13789336544592,-3.02193429573303,-4.08044582271886,-4.02681330435634,-3.0442982147422,-2.97973815659725,-4.08827231654887,-4.18390553644292,-2.85091310147585,-2.92639325593216,-4.19669839248504,-3.9994369311426,-2.92457965941041,-3.07294430349543,-4.48009381276112,-4.3344837220654
"O75427",-3.0544717880943,-3.00093373919078,-4.11369135857761,-4.12213689883881,-3.0642025394481,-3.11732175815011,-3.96068369997408,-4.10072086383878,-3.08939524773502,-3.03763364618734,-4.06248192406064,-4.05950031188105,-3.17224334882483,-3.1381447501558,-4.15527666016503,-4.15758472768633
"Q9UHD8",-2.91275116660404,-2.85474918885764,-3.90811921082545,-3.99511596616935,-3.11305353650496,-3.17848501837788,-4.24582556617466,-4.17150093120177,-2.90254137977552,-2.89961064566671,-4.00688714055425,-4.1015519314577,-3.06655673032028,-3.07229641679157,-4.23580383601589,-4.35549896591259
"P23528",-3.03122304001331,-3.02166564730557,-4.10460375090984,-4.11324848682704,-2.98765731958856,-2.99522486138329,-4.19822589052193,-4.19792740345996,-2.941022161396,-2.94827137686963,-4.07934521053806,-4.06080998682911,-3.16146878014734,-3.12021831195981,-4.13615387325667,-4.14047115145862
"P27986",-3.07681446502431,-3.12197133370251,-4.08688007838004,-4.34623089256479,-2.95728573370554,-2.94836381725093,-4.39472236559999,-4.35271432545707,-3.0438322452122,-3.13960155790002,-4.0947996204556,-4.11054664815609,-3.11100620641907,-2.99650185971703,-4.08169819623832,-4.270704949746
"O75915",-2.83676418304484,-2.87554267625656,-4.27162317395501,-4.38889626989335,-3.03503825367037,-3.01695140142455,-4.42299472169924,-4.28548840819113,-2.81667068553213,-2.94140045961341,-4.05620823122284,-4.02202877843055,-2.808149671942,-2.72563300155377,-4.36295416665104,-4.32533025063793
"P17655",-2.8054712565412,-2.67880631685736,-4.56160293296227,-4.56499630641991,-2.80873780196805,-2.95211263680816,-4.66393860686137,-4.62916791762521,-2.57763167488298,-2.60200048184224,-4.41900101915286,-4.4932372629373,-2.92234426302279,-3.00151929971093,-4.89721611882204,-5.06138328385204
"P15153",-3.11826499374617,-3.06250596055181,-4.10359463347786,-4.08369624467303,-3.06136663536277,-3.04320312252933,-4.11318379230166,-4.1861707847475,-2.96289853439753,-2.95254137410376,-4.40742753051607,-4.22615399796318,-3.18357015286059,-3.0013300022728,-4.47836934053416,-4.53979586346756
"Q14289",-2.93778645464434,-2.95361153747531,-4.19794460672161,-4.14162329545059,-2.97193363276021,-3.00740328927952,-4.33485355240689,-4.2695301208763,-2.78620473163985,-2.76325538258105,-4.30358449574768,-4.25936087412737,-2.85390562930714,-2.89190088240752,-4.35196035092025,-4.44625455516768
